sqno,strd_yr,stdmt,date,stty_infcd_tpcd,diss_nm,diag_nm,whol_ptnt_cnt,frgn_ptnt_cnt,adm_ptnt_cnt,frgn_ptnt_rate,adm_ptnt_rate
15052,2022,5,2022년 05월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,19,19,0,100.0,0.0
15236,2022,5,2022년 05월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,7,7,0,100.0,0.0
16252,2022,5,2022년 05월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 폐결핵,5,5,0,100.0,0.0
6200,2022,5,2022년 05월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
15820,2022,5,2022년 05월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,15,15,0,100.0,0.0
6286,2022,6,2022년 06월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,11,11,0,100.0,0.0
16400,2022,6,2022년 06월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,17,17,0,100.0,0.0
14884,2022,6,2022년 06월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
16505,2022,6,2022년 06월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,6,6,0,100.0,0.0
16190,2022,6,2022년 06월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,20,20,0,100.0,0.0
6250,2022,6,2022년 06월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,13,13,0,100.0,0.0
6308,2022,7,2022년 07월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,10,10,0,100.0,0.0
6351,2022,7,2022년 07월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,10,10,0,100.0,0.0
15709,2022,7,2022년 07월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,18,18,0,100.0,0.0
16140,2022,7,2022년 07월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,17,17,0,100.0,0.0
6305,2022,7,2022년 07월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,6,6,0,100.0,0.0
6304,2022,7,2022년 07월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
6302,2022,7,2022년 07월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
15085,2022,7,2022년 07월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,6,6,0,100.0,0.0
15978,2022,7,2022년 07월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,17,17,0,100.0,0.0
15843,2022,7,2022년 07월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,7,7,0,100.0,0.0
16571,2022,8,2022년 08월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,18,18,0,100.0,0.0
16478,2022,8,2022년 08월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,15,15,0,100.0,0.0
6417,2022,8,2022년 08월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,15,15,0,100.0,0.0
6369,2022,8,2022년 08월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,11,11,0,100.0,0.0
6367,2022,8,2022년 08월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
6366,2022,8,2022년 08월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,5,5,0,100.0,0.0
15834,2022,8,2022년 08월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,6,6,0,100.0,0.0
16069,2022,8,2022년 08월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,28,28,0,100.0,0.0
6431,2022,9,2022년 09월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,6,6,0,100.0,0.0
6432,2022,9,2022년 09월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,6,6,0,100.0,0.0
6434,2022,9,2022년 09월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
6435,2022,9,2022년 09월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,10,10,0,100.0,0.0
16102,2022,9,2022년 09월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,33,33,0,100.0,0.0
16561,2022,9,2022년 09월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,34,34,0,100.0,0.0
6480,2022,9,2022년 09월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,21,21,0,100.0,0.0
16162,2022,9,2022년 09월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,17,17,0,100.0,0.0
6439,2022,9,2022년 09월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,17,17,0,100.0,0.0
14829,2022,9,2022년 09월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,19,19,0,100.0,0.0
16214,2022,9,2022년 09월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
15859,2022,9,2022년 09월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,7,7,0,100.0,0.0
6494,2022,10,2022년 10월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,6,6,0,100.0,0.0
6499,2022,10,2022년 10월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,10,10,0,100.0,0.0
6550,2022,10,2022년 10월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,7,7,0,100.0,0.0
15639,2022,10,2022년 10월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,7,7,0,100.0,0.0
15976,2022,10,2022년 10월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,10,10,0,100.0,0.0
15896,2022,10,2022년 10월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,19,19,0,100.0,0.0
6567,2022,11,2022년 11월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,12,12,0,100.0,0.0
6568,2022,11,2022년 11월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,8,8,0,100.0,0.0
6572,2022,11,2022년 11월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,17,17,0,100.0,0.0
6563,2022,11,2022년 11월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,14,14,0,100.0,0.0
6565,2022,11,2022년 11월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
6620,2022,11,2022년 11월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,11,11,0,100.0,0.0
15294,2022,11,2022년 11월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,19,19,0,100.0,0.0
15696,2022,11,2022년 11월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,8,8,0,100.0,0.0
16375,2022,11,2022년 11월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,25,25,0,100.0,0.0
16539,2022,11,2022년 11월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,25,25,0,100.0,0.0
15872,2022,12,2022년 12월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 폐결핵,7,7,0,100.0,0.0
14916,2022,12,2022년 12월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,7,7,0,100.0,0.0
15830,2022,12,2022년 12월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,12,12,0,100.0,0.0
15604,2022,12,2022년 12월 01일,2,결핵,조직학적으로 확인된 폐결핵,6,6,0,100.0,0.0
15514,2022,12,2022년 12월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,24,24,0,100.0,0.0
6636,2022,12,2022년 12월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
14855,2022,12,2022년 12월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,37,37,0,100.0,0.0
6637,2022,12,2022년 12월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,19,19,0,100.0,0.0
6695,2022,12,2022년 12월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,10,10,0,100.0,0.0
6633,2022,12,2022년 12월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,12,12,0,100.0,0.0
6751,2023,1,2023년 01월 01일,4,임질,기타 임균감염,5,5,0,100.0,0.0
6716,2023,1,2023년 01월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,25,25,0,100.0,0.0
15539,2023,1,2023년 01월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,10,10,0,100.0,0.0
16015,2023,1,2023년 01월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,21,21,0,100.0,0.0
15192,2023,1,2023년 01월 01일,4,임질,기타 임균감염,5,5,0,100.0,0.0
15732,2023,1,2023년 01월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,17,17,0,100.0,0.0
6712,2023,1,2023년 01월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,10,10,0,100.0,0.0
14915,2023,1,2023년 01월 01일,2,결핵,조직학적으로 확인된 폐결핵,9,9,0,100.0,0.0
6707,2023,1,2023년 01월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
6833,2023,2,2023년 02월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,5,5,0,100.0,0.0
15089,2023,2,2023년 02월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,11,11,0,100.0,0.0
15733,2023,2,2023년 02월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,7,7,0,100.0,0.0
14811,2023,2,2023년 02월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,13,13,0,100.0,0.0
15853,2023,2,2023년 02월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,10,10,0,100.0,0.0
6780,2023,2,2023년 02월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
15519,2023,3,2023년 03월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,16,16,0,100.0,0.0
16500,2023,3,2023년 03월 01일,2,결핵,조직학적으로 확인된 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
6848,2023,3,2023년 03월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,5,5,0,100.0,0.0
6858,2023,3,2023년 03월 01일,2,결핵,조직학적으로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
6881,2023,3,2023년 03월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,7,7,0,100.0,0.0
15011,2023,3,2023년 03월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,13,13,0,100.0,0.0
15891,2023,3,2023년 03월 01일,4,매칭 없음,여러 항생제 내성,8,8,0,100.0,0.0
16350,2023,3,2023년 03월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,10,10,0,100.0,0.0
14826,2023,3,2023년 03월 01일,2,결핵,조직학적으로 확인된 공동이 있는 폐결핵,6,6,0,100.0,0.0
14994,2023,4,2023년 04월 01일,4,장관감염증,캄필로박터장염,5,5,0,100.0,0.0
15368,2023,4,2023년 04월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,18,18,0,100.0,0.0
14898,2023,4,2023년 04월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 있는 폐결핵,8,8,0,100.0,0.0
15138,2023,4,2023년 04월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,8,8,0,100.0,0.0
6898,2023,4,2023년 04월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,8,8,0,100.0,0.0
16551,2023,4,2023년 04월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,8,8,0,100.0,0.0
16048,2023,5,2023년 05월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,16,16,0,100.0,0.0
14901,2023,5,2023년 05월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,9,9,0,100.0,0.0
16370,2023,5,2023년 05월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,11,11,0,100.0,0.0
6937,2023,5,2023년 05월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
16208,2023,5,2023년 05월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,6,6,0,100.0,0.0
6933,2023,5,2023년 05월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,6,6,0,100.0,0.0
16442,2023,6,2023년 06월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,10,10,0,100.0,0.0
16004,2023,6,2023년 06월 01일,4,매칭 없음,세르카리아피부염,8,8,0,100.0,0.0
15291,2023,6,2023년 06월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,8,8,0,100.0,0.0
15362,2023,6,2023년 06월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
15912,2023,6,2023년 06월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,17,17,0,100.0,0.0
15693,2023,7,2023년 07월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,9,9,0,100.0,0.0
16410,2023,7,2023년 07월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,8,8,0,100.0,0.0
16032,2023,7,2023년 07월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,10,10,0,100.0,0.0
16433,2023,8,2023년 08월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
15035,2023,8,2023년 08월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,9,9,0,100.0,0.0
14832,2023,9,2023년 09월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,5,5,0,100.0,0.0
16321,2023,9,2023년 09월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,15,15,0,100.0,0.0
15616,2023,10,2023년 10월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,6,6,0,100.0,0.0
15863,2023,10,2023년 10월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,8,8,0,100.0,0.0
14881,2023,10,2023년 10월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,9,9,0,100.0,0.0
16258,2023,10,2023년 10월 01일,2,결핵,배양만으로 확인된 공동이 없거나 상세불명의 폐결핵,6,6,0,100.0,0.0
16139,2023,11,2023년 11월 01일,2,결핵,세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵,6,6,0,100.0,0.0
16445,2023,11,2023년 11월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,8,8,0,100.0,0.0
16447,2023,11,2023년 11월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,5,5,0,100.0,0.0
16243,2023,11,2023년 11월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,9,9,0,100.0,0.0
15730,2023,12,2023년 12월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,7,7,0,100.0,0.0
14913,2023,12,2023년 12월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,6,6,0,100.0,0.0
15821,2023,12,2023년 12월 01일,2,결핵,상세불명의 수단으로 확인된 공동이 없거나 상세불명의 폐결핵,5,5,0,100.0,0.0
16065,2024,1,2024년 01월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,11,11,0,100.0,0.0
16266,2024,1,2024년 01월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,5,5,0,100.0,0.0
14752,2024,2,2024년 02월 01일,4,사람유두종바이러스감염증,항문생식기의(성병성) 사마귀,5,5,0,100.0,0.0
15686,2024,2,2024년 02월 01일,2,결핵,배양 유무에 관계없이 가래 현미경 검사로 확인된 공동이 있는 폐결핵,9,9,0,100.0,0.0
